,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
3142,"(M10) 2 rooms, TVs, Desk! Best Location!",Back Bay,42.35188,-71.07609,Entire home/apt,136,1,0,92,0
3143,(C42) Cozy + Cute 1BR Back Bay!,Fenway,42.34794,-71.08856,Entire home/apt,99,1,0,8,0
3144,(B2R) Prideful Perfect Place! Back Bay studio,Back Bay,42.35181,-71.08683,Entire home/apt,118,1,4,40,0
3145,(PG3) Fenway Studio!,Fenway,42.34494,-71.10476,Entire home/apt,81,1,1,47,0
3146,Beautiful 1BR | Downtown | 3D TOUR,Downtown,42.35166,-71.06533,Entire home/apt,130,1,3,294,0
3147,Stylish 1BR | Downtown | 3D TOUR,Downtown,42.35113,-71.06342,Entire home/apt,123,1,4,314,0
3148,Beautiful Huge Studio | Downtown | Near Train,Downtown,42.35139,-71.0653,Entire home/apt,120,1,0,298,0
3149,The Andi,Dorchester,42.32378,-71.06273,Entire home/apt,228,91,0,365,0
3150,Newly Designed Loft | Fast Wifi | Pet Friendly,Downtown,42.35575,-71.05828,Entire home/apt,134,1,5,162,0
3151,Beautiful 4br 2br | Downtown Xing | High Ceilings,Downtown,42.3553,-71.0609,Entire home/apt,365,3,1,335,0
3152,Gorgeous 1BR | Downtown | 3D TOUR,Downtown,42.35115,-71.0651,Entire home/apt,130,1,0,332,0
3153,Stylish 2BR | Theatre District | 2min to Train,Downtown,42.35132,-71.06455,Entire home/apt,159,1,1,283,0
3154,Clean apartment home | Studio in Boston,Jamaica Plain,42.32818,-71.11205,Entire home/apt,215,91,0,365,0
3155,Relaxing Chill Spot with parking on premises.,Dorchester,42.31283,-71.07694,Entire home/apt,75,3,0,354,0
3156,A home you will love | 1 BR in Boston,South End,42.34451,-71.06285,Entire home/apt,291,91,0,365,0
3157,Lovely 420 friendly home,Dorchester,42.2875,-71.06909,Private room,72,91,0,365,1
3158,LUXURY/PRIVACY/DIRECT ELEVATOR ACCESS/PRK/2 BED,South Boston,42.33502,-71.02664,Entire home/apt,855,180,0,364,0
3159,Luxury 4 bed Boston home near beach w/roof deck,South Boston,42.33483,-71.02683,Entire home/apt,995,2,0,245,0
3160,"Sunny first floor apartment next to Boston harbor, parks, and airport.",East Boston,42.36496,-71.02858,Entire home/apt,104,1,0,51,0
3161,Newest 2 Bedroom *Come Say Hi* 1 Stop to the City,East Boston,42.36641,-71.03769,Entire home/apt,122,1,5,141,0
3162,Sunny room with Free parking,Brighton,42.356388,-71.159355,Private room,45,1,2,138,1
3163,Clean room with Free parking,Brighton,42.3478,-71.15407,Private room,45,1,2,309,1
3164,Large bedroom 1st floor,Brighton,42.35753,-71.16012,Private room,45,1,0,114,1
3165,Cozy 1 Bed Near Logan Airport,East Boston,42.36706,-71.03652,Entire home/apt,69,1,6,287,0
3166,1 Bed Near Logan Airport - 1 Stop From Downtown!,East Boston,42.36796,-71.03876,Entire home/apt,90,1,11,288,0
3167,(R1) Beacon Hill 1brm! Near MGH,Beacon Hill,42.36078,-71.0649,Entire home/apt,144,2,1,45,0
3168,Unfurnished Room in Polish Triangle-Dorchester,Dorchester,42.32448,-71.0582,Private room,26,91,0,364,1
3169,Unfurnished Room in Roxbury,Roxbury,42.3134,-71.09163,Private room,37,91,0,364,1
3170,Unfurnished Spacious Room in Roxbury,Roxbury,42.31362,-71.09348,Private room,38,91,0,364,1
3171,Modern Room in Roxbury,Roxbury,42.3136,-71.09152,Private room,46,91,0,364,1
3172,(104) Studio in Back Bay PRIME LOCATION,Back Bay,42.34546,-71.08016,Entire home/apt,100,1,3,61,0
3173,The 1863 House Bed and Breakfast Room 3,South End,42.34173,-71.07639,Private room,140,2,0,58,1
3174,"Excellent Location, Stay In Boston's Bay Village Tonight 3-B2",Bay Village,42.34942,-71.06895,Entire home/apt,93,3,1,226,0
3175,Stylish 2BR | Downtown | Minutes to the T,Downtown,42.35135,-71.0645,Entire home/apt,143,1,3,301,0
3176,Modern Room in Jamaica Plain,Jamaica Plain,42.32590743,-71.10387586,Private room,56,91,0,287,1
3177,Unfurnished Room in Jamaica Plain,Jamaica Plain,42.32397,-71.10386,Private room,37,91,0,364,1
3178,Unfurnished Room in Jamaica Plain,Jamaica Plain,42.32522,-71.10578,Private room,34,91,0,364,1
3179,Unfurnished Room in Mattapan,Dorchester,42.2851,-71.09118,Private room,33,91,0,364,1
3180,Spacious Room in Mattapan,Dorchester,42.28604,-71.09076,Private room,41,91,0,364,1
3181,Unfurnished Queen Room in Mattapan,Mattapan,42.28528,-71.09296,Private room,31,91,0,364,1
3182,Unfurnished Room in Mattapan,Dorchester,42.28623,-71.09281,Private room,27,91,0,297,1
3183,Unfurnished Room in Newton Corner,Beacon Hill,42.35874,-71.06351,Private room,45,91,0,364,1
3184,Unfurnished Room in Newton Corner,Downtown,42.35684,-71.06221,Private room,51,91,0,307,1
3185,Unfurnished Room in Newton Corner,Downtown,42.3575,-71.06176,Private room,40,91,0,364,1
3186,Unfurnished Room in Roxbury,Roxbury,42.30704,-71.08675,Private room,40,91,0,364,1
3187,"Downtown Studio Apt, Perfect for Medical Workers",Downtown,42.35043,-71.06493,Entire home/apt,98,2,2,363,0
3188,"Downtown Studio Apt, near Tufts Med, BMC, MGF",Downtown,42.35079,-71.06547,Entire home/apt,151,2,1,355,0
3189,Unfurnished Queen Room in Roxbury Location,Roxbury,42.30562,-71.08522,Private room,44,91,0,364,1
3190,Unfurnished Room in Roxbury Location,Roxbury,42.32984,-71.08869,Private room,37,91,0,364,1
3191,Spacious Room in Roxbury Location,Roxbury,42.3299,-71.08895,Private room,37,91,0,364,1
3192,Unfurnished Room in Roxbury Location,Roxbury,42.32918,-71.0867,Private room,32,91,0,364,1
3193,Unfurnished Room in Roxbury,Roxbury,42.32553,-71.07863,Private room,28,91,0,364,1
3194,Walking to Airport & Subway,East Boston,42.37769851,-71.03579722,Private room,60,1,0,37,1
3195,Lovely 2 bedroom APT Fenway,Fenway,42.34306,-71.10076,Entire home/apt,464,6,0,344,0
3196,Small fully equipped Contemporary Studio near MGH,Downtown,42.35729,-71.06152,Entire home/apt,115,2,1,365,0
3197,Lovely Ocean View APT,East Boston,42.36889,-71.04138,Entire home/apt,416,6,0,349,0
3198,Unfurnished Room in Roxbury,Roxbury,42.32639,-71.07899,Private room,30,91,0,364,1
3199,The Sweetest Spot,South End,42.34589345,-71.07486684,Entire home/apt,289,2,1,240,0
3200,Huge Luxury apt in Fenway Boston,Fenway,42.34452,-71.10296,Entire home/apt,399,28,0,358,0
3201,Live + Work + Stay + Easy | Studio in Boston,Dorchester,42.32429,-71.06316,Entire home/apt,218,91,0,365,0
3202,Pvt. Bedroom + Bath | Co-living | JFK MBTA 843 #3,Dorchester,42.321083,-71.054581,Private room,58,60,0,177,1
3203,"(FB2) Fenway 3 Brm, W/D New Hospitals!",Fenway,42.3411,-71.09976,Entire home/apt,199,1,1,86,0
3204,cheerful one bedroom Unit in the heart of Boston,Back Bay,42.34858,-71.08158,Entire home/apt,349,7,0,328,0
3205,Modern spacious one bedroom unit nearby everything,Back Bay,42.34922,-71.08017,Entire home/apt,349,7,0,324,0
3206,Luxury home- *free parking*,Brighton,42.35208507,-71.1472325,Entire home/apt,200,2,1,4,0
3207,Luxury Seaport 1 Bedroom w/Parking Space Included,South Boston Waterfront,42.35158544,-71.04425155,Entire home/apt,183,30,0,307,0
3208,Adorable modern 2bed 2 Bath Apartment  fenway park,Fenway,42.34655,-71.10066,Entire home/apt,335,28,0,356,0
3209,Rosindale Village unit 1,Roslindale,42.29115,-71.13715,Entire home/apt,164,2,1,343,0
3210,Downtown Modern 1BR - Floor to ceiling windows,Downtown,42.353,-71.06305,Entire home/apt,139,1,1,327,0
3211,Rosindale Village unit 2,Roslindale,42.29009,-71.1354,Entire home/apt,162,2,0,344,0
3212,★ Small Cozy Room walk to Subway Boston Airport ★,East Boston,42.3764,-71.03553,Private room,57,1,2,43,1
3213,"Newly renovated, stylish Brighton 2 bedroom",Brighton,42.34578843,-71.1500411,Entire home/apt,123,2,1,60,0
3214,AMAZING 2 bed APT,Downtown,42.36508,-71.06137,Entire home/apt,384,7,0,341,0
3215,BVS 143-22 Simple Studio Ready for you,Bay Village,42.3494,-71.06878,Entire home/apt,81,3,0,322,0
3216,A home you will love | 1 BR in Boston,South End,42.34627,-71.06365,Entire home/apt,296,91,0,365,0
3217,Cozy and Cute Value Studio!,South End,42.3428,-71.07877,Entire home/apt,117,1,2,365,0
3218,Stylish 2BR | Downtown | 100 Walkscore,Downtown,42.35296,-71.06342,Entire home/apt,148,1,0,289,0
3219,Cozy Studio | Theatre District | 100 Walkscore,Downtown,42.35136,-71.0635,Entire home/apt,100,1,0,337,0
3220,Chic & Stylish Sanctuary | Near T,Roxbury,42.32716,-71.09275,Entire home/apt,143,10,0,326,0
3221,Tasteful & Timeless Refuge | Near T,Roxbury,42.32737,-71.09423,Entire home/apt,806,10,0,334,0
3222,Sunny & Bright Home | near T,Dorchester,42.31937,-71.05671,Entire home/apt,422,10,0,334,0
3223,Brilliant Luxe Apartment | Near T,Roxbury,42.33004,-71.08744,Entire home/apt,113,10,0,323,0
3224,Radiant Luxury Getaway | Near South End,Roxbury,42.33048,-71.08773,Entire home/apt,825,10,0,334,0
3225,"Cozy, Farmhouse-Inspired Oasis| Near T",Jamaica Plain,42.31009022,-71.1038491,Entire home/apt,410,10,0,324,0
3226,Opulent Farmhouse-Inspired Home | Near T,Jamaica Plain,42.31041559,-71.1022887,Entire home/apt,550,10,0,313,0
3227,Huge Studio Near Subway | Downtown | 3R TOUR,Downtown,42.35107,-71.06341,Entire home/apt,120,1,0,304,0
3228,heart of Boston's historic West End 2bed 2bath Apt,Downtown,42.36612,-71.06366,Entire home/apt,299,7,0,334,0
3229,"An apartment like no other, heart of fenway Boston",Fenway,42.34417,-71.10266,Entire home/apt,499,7,0,340,0
3230,"Beacon Hill townhouse, 4 bedroom gem",Beacon Hill,42.359943,-71.063461,Entire home/apt,760,4,0,178,0
3231,Lux Seaport Studio w/ Gym on Harbor by Blueground,South Boston Waterfront,42.351398,-71.04319,Entire home/apt,179,32,0,318,0
3232,"Luxe Seaport Studio w/ W/D, Gym, Outdoor Space, by Blueground",South Boston Waterfront,42.351681,-71.045952,Entire home/apt,193,32,0,250,0
3233,Stylish Downtown 1BR w/ Luxury Amenities and Rooftop Views by Blueground,Downtown,42.351185,-71.064018,Entire home/apt,224,32,0,234,0
3234,fabulous View 3Bed 2Bath Apartment by Assembly Row,Fenway,42.34632,-71.10166,Entire home/apt,299,28,0,355,0
3235,Beautiful sunny apartment in the heart of fenway,Fenway,42.34842,-71.10165,Entire home/apt,299,28,0,347,0
3236,Wonderful Sunny luxury Apartment  Heart of fenway,Fenway,42.34619,-71.10051,Entire home/apt,299,7,0,365,0
3237,Private Room in Jamaica Plain,Jamaica Plain,42.31587,-71.1001,Private room,37,91,0,364,1
3238,Sunny  Gorgeous 2bed 2bath Apt  middle of Fenway,Fenway,42.34278,-71.10276,Entire home/apt,499,28,0,365,0
3239,✨ Guest Room with Queen Bed  at Boston Downtown,Downtown,42.35112,-71.06355,Entire home/apt,126,1,5,67,0
3240,✨ Guest Room with Queen Bed River View at Boston Downtown,Downtown,42.34997,-71.06523,Entire home/apt,135,1,1,74,0
3241,Spacious 3bed 2bath apartment south bay plaza,Dorchester,42.32327,-71.06351,Entire home/apt,329,14,0,365,0
3242,Stylish Downtown 1BR w/ Luxury Amenities and Rooftop Views by Blueground,Downtown,42.351185,-71.064018,Entire home/apt,215,32,0,290,0
3243,Modern Room in East Boston,East Boston,42.37886,-71.03632,Private room,40,91,0,364,1
3244,Unfurnished Room in Jamaica Plain,Jamaica Plain,42.31409,-71.1023,Private room,27,91,0,364,1
3245,Unfurnished Room in Jamaica Plain,Jamaica Plain,42.31569,-71.10036,Private room,30,91,0,364,1
3246,Unfurnished Room in Jamaica Plain,Jamaica Plain,42.31385,-71.10196,Private room,32,91,0,364,1
3247,The Strathmore 14 w/AC | Queen Bed w/HdTV | One block to Greenline and short walk to Boston College!,Brighton,42.33847501,-71.15227805,Entire home/apt,100,30,0,356,0
3248,(MGH1) 1st Floor 1brm near MGH & T!,Beacon Hill,42.36087,-71.06531,Entire home/apt,113,1,0,84,0
3249,Sweetest 1 bed home downtown boston beacon hill,Beacon Hill,42.35851265,-71.06755076,Entire home/apt,81,29,0,320,0
3250,"Luxe Seaport Studio w/ W/D, Gym, Outdoor Space, by Blueground",South Boston Waterfront,42.351681,-71.045952,Entire home/apt,208,32,0,333,0
3251,Live + Work + Stay + Easy | 2BR in Boston,Dorchester,42.32532055,-71.06303512,Entire home/apt,290,91,0,365,0
3252,Stylish Spacious Guests House,Roxbury,42.31847558,-71.07289732,Entire home/apt,280,2,0,272,0
3253,Nice and lovely 2 Bedroom and 1 bath unit,Dorchester,42.27987599,-71.07510743,Entire home/apt,127,2,0,147,0
3254,(T-9) South End Studio - Top Floor,South End,42.34049999,-71.07587948,Entire home/apt,124,1,1,58,0
3255,Beautiful 2bed 2bath in fenway high end building,Fenway,42.34799651,-71.10156998,Entire home/apt,449,30,0,350,0
3256,2BD Modern and Spacious Apt in the Heart of Boston,Roxbury,42.33064669,-71.07160717,Entire home/apt,130,2,0,344,0
3257,A home you will love | 1 BR in Boston,South End,42.34611027,-71.06438921,Entire home/apt,279,91,0,365,0
3258,"Spacious East Cambridge 2B2B w/ W/D & Gym, steps from T, by Blueground",West End,42.369823,-71.073128,Entire home/apt,231,32,0,298,0
3259,"NEW! Trendy Boston Apt by Beach, 2 Mi to Downtown!",South Boston,42.33406,-71.03034,Entire home/apt,129,2,0,343,0
3260,"Spacious East Cambridge 2B2B w/ W/D & Gym, steps from T, by Blueground",West End,42.369823,-71.073128,Entire home/apt,256,32,0,295,0
3261,Stylish Downtown 1BR w/ Luxury Amenities and Rooftop Views by Blueground,Downtown,42.351185,-71.064018,Entire home/apt,213,32,0,306,0
3262,"Luxe Seaport 1BR w/ W/D, Gym, Outdoor Space, by Blueground",South Boston Waterfront,42.351681,-71.045952,Entire home/apt,215,32,0,316,0
3263,Efficiency 3bd Apt Mins to Airport/T/DWTN/Casino,East Boston,42.38026673,-71.02702111,Entire home/apt,130,2,0,348,0
3264,Efficiency 2bd Apt Mins to Airport/T/DWTN/Casino,East Boston,42.38185723,-71.02882506,Entire home/apt,120,2,0,363,0
3265,Stunning Water City View. Apartment like no other,East Boston,42.36861,-71.04209,Entire home/apt,399,28,0,352,0
3266,"Spacious rm close to BC,BU,Harvard,Green T",Brighton,42.34472115,-71.15466434,Private room,50,29,0,354,1
3267,"Rare 3.5 bed apt, super location Boston, +parking",Dorchester,42.32321125,-71.06031337,Entire home/apt,120,29,0,72,0
3268,Stunning View 2 bedrooms apt Boston,Jamaica Plain,42.32853,-71.11262,Entire home/apt,342,28,0,179,0
3269,NEW Remodeled 2 Bedroom-Cambridge/Harvard/MIT,Allston,42.375156,-71.134804,Entire home/apt,232,2,0,153,0
3270,Beautiful Apartment in Boston,Roslindale,42.27719127,-71.12824504,Entire home/apt,156,2,0,345,0
3271,Fabulous 3 bedrooms high luxury Boston Seaport,South Boston Waterfront,42.34975186,-71.04362094,Entire home/apt,570,28,0,179,0
3272,"Crisp, Contemporary Escape | Near T",Roxbury,42.32699858,-71.09274575,Entire home/apt,180,10,0,310,0
3273,Brand New East Boston 1BR with Water Views,East Boston,42.38433536,-71.00892833,Entire home/apt,150,9,0,54,0
3274,Beautiful Studio | Downtown | Near The T,Downtown,42.35132108,-71.06519419,Entire home/apt,110,1,1,303,0
3275,Cozy Studio | Downtown | 3D TOUR,Back Bay,42.35266,-71.07559,Entire home/apt,120,1,0,326,0
3276,"Luxe Seaport 1BR w/ W/D, Gym, Outdoor Space, by Blueground",South Boston Waterfront,42.351681,-71.045952,Entire home/apt,205,32,0,290,0
3277,"Luxe St w/ W/D & Gym. Near T and Iconic Boston landmarks, by Blueground",Downtown,42.365948,-71.063477,Entire home/apt,196,32,0,341,0
3278,✨ Standard Room with 2 Queen Beds at Hotel Boston,Brighton,42.34262274,-71.14225315,Entire home/apt,112,1,1,15,0
3279,Huge 3 Bedrooms 2 bathrooms apt with balcony,Jamaica Plain,42.3288,-71.1106,Entire home/apt,349,28,0,72,0
3280,"Luxe Seaport Studio w/ W/D, Gym, Outdoor Space, by Blueground",South Boston Waterfront,42.351681,-71.045952,Entire home/apt,155,32,0,365,0
3281,Great Value Studio in South End!,South End,42.34203594,-71.0806251,Entire home/apt,131,1,0,357,0
3282,Stay in a place of your own | 1BR in Quincy,Dorchester,42.28386,-71.03728,Entire home/apt,191,92,0,365,0
3283,"Spacious 2bed 2bath, King bed, steps fenway park",Fenway,42.34772933,-71.10168969,Entire home/apt,355,7,0,341,0
3284,Spacious 2bd/1ba | Boston | 3D TOUR,Dorchester,42.29735105,-71.08050717,Entire home/apt,120,1,2,339,0
3285,Spacious 2bd/1ba | Boston | 3D TOUR,Dorchester,42.29796726,-71.08031249,Entire home/apt,120,1,0,349,0
3286,Spacious 2bd/1ba | Boston | Evonify,Dorchester,42.29725054,-71.08227395,Entire home/apt,117,1,1,346,0
3287,Prime NewCo South End Studio near Ink Block w. W/D and Gym by Blueground,South End,42.345238,-71.063942,Entire home/apt,110,32,0,365,0
3288,"(CT) NEW!! BIG 4bed, 2 bath, Washer & Dryer",Brighton,42.34808691,-71.14124865,Entire home/apt,196,1,0,236,0
3289,Most enjoyable Two Bed Room apt beacon hill boston,Beacon Hill,42.358399,-71.06790414,Entire home/apt,80,29,0,263,0
3290,Lovely 1 Bed near Northeastern U./91 day min,Roxbury,42.3347394,-71.08529513,Entire home/apt,59,91,0,120,0
3291,"Location A++, Sleeps 3 1-41",Bay Village,42.34898083,-71.06901092,Entire home/apt,96,2,0,22,0
3292,Stay in a place of your own | 1BR in Quincy,Dorchester,42.28457,-71.03594,Entire home/apt,204,92,0,365,0
3293,Tranquil Room in Modern Co-living Apt,Roxbury,42.32638703,-71.08885702,Private room,53,2,0,348,1
3294,ENTIRE RENTAL UNIT SPACIOUS TWO BED  WITH PARKING,Allston,42.35999892,-71.12896898,Entire home/apt,196,2,0,363,0
3295,"3 bedroom townhouse in Cambridge, Harvard square",Allston,42.37529103,-71.13084267,Entire home/apt,192,4,0,151,0
3296,"Lovely Spacious Beacon Hill 1BR w/Views, Gym by Blueground",West End,42.364552,-71.068764,Entire home/apt,191,32,0,307,0
3297,"Lovely Spacious Beacon Hill 1BR w/Views, Gym by Blueground",West End,42.364967,-71.068871,Entire home/apt,205,32,0,290,0
3298,✨ Standard Room with One King at Hotel Boston,Brighton,42.34212296,-71.14199183,Entire home/apt,102,1,1,15,0
3299,Private Room in Brighton Near BC BU Green T,Brighton,42.34481635,-71.15498977,Private room,35,29,0,321,1
3300,Lovely Private Bed w/ Bath in Boston Condo DownTwn,South Boston,42.34341553,-71.0616961,Private room,43,1,0,89,1
3301,"Private Nice Room Near BC,BU Greenline T",Brighton,42.34465059,-71.15553316,Private room,37,29,0,335,1
3302,★ East Boston Fantastic Room Located by Airport ★,East Boston,42.36873355,-71.02111301,Private room,63,1,2,36,1
3303,"Shared room in Boston Downtown, Bunk Bed in Condo",South End,42.34487447,-71.06349657,Shared room,23,2,0,77,2
3304,345 Harrison,South End,42.34429615,-71.06455966,Entire home/apt,242,91,0,365,0
3305,100 Pier 4,South Boston Waterfront,42.35091307,-71.04475269,Entire home/apt,359,92,0,365,0
3306,West End Boston Modern& Sunny 2bed 2bath Apartment,Downtown,42.3671011,-71.06255674,Entire home/apt,328,28,0,365,0
3307,Stay in a place of your own | 2BR in Quincy,Dorchester,42.28382091,-71.03551348,Entire home/apt,230,92,0,365,0
3308,Stay in a place of your own | 2BR in Quincy,Dorchester,42.28284724,-71.03529617,Entire home/apt,223,92,0,365,0
3309,High end luxury 3 bedrooms apt Seaport Boston,South Boston Waterfront,42.34997719,-71.04516818,Entire home/apt,399,28,0,179,0
3310,Nice Private room near BC BU Green T,Brighton,42.34434942,-71.15284235,Private room,45,29,0,364,1
3311,Unfurnished Room in Dorchester -Fields Corner West,Dorchester,42.30784874,-71.06862327,Private room,26,91,0,364,1
3312,Unfurnished Room in Dorchester -Fields Corner West,Dorchester,42.30755032,-71.06877838,Private room,27,91,0,364,1
3313,Unfurnished Room in Dorchester -Fields Corner West,Dorchester,42.30585,-71.0705,Private room,27,91,0,364,1
